,InvoiceNo,item_sku,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,gmv,CancelledOrder,InternationalOrders,TotalPrice
6747,569205,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-02 10:55:00,12.75,16923.0,United Kingdom,12.75,0,0,12.75
6748,569218,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-02 12:47:00,12.75,15952.0,United Kingdom,12.75,0,0,12.75
6749,569219,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-02 13:01:00,12.75,13558.0,United Kingdom,12.75,0,0,12.75
6750,569230,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-02 15:07:00,12.75,16533.0,United Kingdom,12.75,0,0,12.75
6751,569230,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-02 15:07:00,12.75,16533.0,United Kingdom,12.75,0,0,12.75
6752,569239,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-03 08:30:00,10.95,14644.0,United Kingdom,175.2,0,0,175.2
6753,569246,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-03 09:57:00,24.96,14096.0,United Kingdom,24.96,0,0,24.96
6754,569248,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-03 10:09:00,12.75,12886.0,United Kingdom,25.5,0,0,25.5
6755,569367,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-03 15:28:00,12.75,13994.0,United Kingdom,12.75,0,0,12.75
6756,569367,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-03 15:28:00,12.75,13994.0,United Kingdom,12.75,0,0,12.75
6757,569407,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-04 09:12:00,10.95,15694.0,United Kingdom,350.4,0,0,350.4
6758,569496,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-04 13:45:00,12.75,12395.0,Belgium,76.5,0,1,76.5
6759,569555,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-05 08:17:00,12.75,17728.0,United Kingdom,12.75,0,0,12.75
6760,569568,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-05 09:57:00,12.75,12700.0,France,25.5,0,1,25.5
6761,569570,22423,REGENCY CAKESTAND 3 TIER,120,2011-10-05 10:06:00,10.95,16684.0,United Kingdom,1314.0,0,0,1314.0
6762,569579,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-05 11:06:00,12.75,17666.0,United Kingdom,25.5,0,0,25.5
6763,569640,22423,REGENCY CAKESTAND 3 TIER,80,2011-10-05 12:25:00,10.95,12471.0,Germany,876.0,0,1,876.0
6764,569650,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-05 12:44:00,10.95,12415.0,Australia,175.2,0,1,175.2
6765,569651,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-05 12:49:00,12.75,14534.0,United Kingdom,38.25,0,0,38.25
6766,569664,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-05 13:33:00,12.75,18237.0,United Kingdom,12.75,0,0,12.75
6767,569668,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-05 13:47:00,12.75,16040.0,United Kingdom,25.5,0,0,25.5
6768,569722,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-06 09:31:00,12.75,12431.0,Australia,51.0,0,1,51.0
6769,569724,22423,REGENCY CAKESTAND 3 TIER,40,2011-10-06 09:35:00,10.95,15061.0,United Kingdom,438.0,0,0,438.0
6770,569741,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-06 10:52:00,12.75,14626.0,United Kingdom,25.5,0,0,25.5
6771,569824,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-06 12:22:00,12.75,17295.0,United Kingdom,25.5,0,0,25.5
6772,569826,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-06 12:25:00,12.75,18161.0,United Kingdom,38.25,0,0,38.25
6773,569838,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-06 13:20:00,12.75,13504.0,United Kingdom,12.75,0,0,12.75
6774,569840,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-06 13:26:00,10.95,17428.0,United Kingdom,175.2,0,0,175.2
6775,569845,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-06 13:41:00,12.75,14819.0,United Kingdom,51.0,0,0,51.0
6776,569893,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-06 15:51:00,12.75,12627.0,Germany,12.75,0,1,12.75
6777,569905,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-06 16:28:00,12.75,13549.0,United Kingdom,12.75,0,0,12.75
6778,570000,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-07 08:55:00,12.75,12420.0,Cyprus,12.75,0,1,12.75
6779,570019,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-07 10:13:00,12.75,17841.0,United Kingdom,25.5,0,0,25.5
6780,570086,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-07 11:22:00,12.75,17086.0,United Kingdom,25.5,0,0,25.5
6781,570095,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-07 11:57:00,12.75,12528.0,Germany,12.75,0,1,12.75
6782,570227,22423,REGENCY CAKESTAND 3 TIER,20,2011-10-09 13:21:00,10.95,13260.0,United Kingdom,219.0,0,0,219.0
6783,570247,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-10 08:23:00,12.75,15193.0,United Kingdom,38.25,0,0,38.25
6784,570257,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-10 09:56:00,12.75,13767.0,United Kingdom,38.25,0,0,38.25
6785,570270,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-10 10:23:00,12.75,15304.0,United Kingdom,76.5,0,0,76.5
6786,570332,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-10 12:18:00,12.75,18169.0,United Kingdom,51.0,0,0,51.0
6787,570342,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-10 12:26:00,12.75,17706.0,United Kingdom,51.0,0,0,51.0
6788,570388,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-10 12:37:00,12.75,14911.0,Ireland,12.75,0,1,12.75
6789,570492,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-11 08:23:00,12.75,14194.0,United Kingdom,12.75,0,0,12.75
6790,570521,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-11 10:43:00,12.75,12371.0,Switzerland,51.0,0,1,51.0
6791,570594,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-11 11:43:00,12.75,13517.0,United Kingdom,12.75,0,0,12.75
6792,570597,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-11 11:49:00,12.75,16837.0,United Kingdom,76.5,0,0,76.5
6793,570598,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-11 11:55:00,12.75,14175.0,United Kingdom,51.0,0,0,51.0
6794,570672,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-11 14:52:00,12.75,12536.0,France,25.5,0,1,25.5
6795,570676,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-11 15:10:00,12.75,14640.0,United Kingdom,38.25,0,0,38.25
6796,570680,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-11 15:36:00,12.75,13969.0,United Kingdom,12.75,0,0,12.75
6797,570700,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-12 09:29:00,10.95,14156.0,Ireland,175.2,0,1,175.2
6798,570700,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-12 09:29:00,12.75,14156.0,Ireland,12.75,0,1,12.75
6799,570706,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-12 10:04:00,12.75,14911.0,Ireland,25.5,0,1,25.5
6800,570713,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-12 10:18:00,12.75,17064.0,United Kingdom,76.5,0,0,76.5
6801,570793,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-12 12:08:00,12.75,12444.0,Norway,51.0,0,1,51.0
6802,570818,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-12 12:47:00,12.75,17841.0,United Kingdom,25.5,0,0,25.5
6803,570834,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-12 13:31:00,12.75,13865.0,United Kingdom,25.5,0,0,25.5
6804,570836,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-12 13:55:00,12.75,17410.0,United Kingdom,12.75,0,0,12.75
6805,570857,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-12 15:06:00,12.75,15555.0,United Kingdom,38.25,0,0,38.25
6806,570884,22423,REGENCY CAKESTAND 3 TIER,5,2011-10-13 10:09:00,12.75,17315.0,United Kingdom,63.75,0,0,63.75
6807,570984,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-13 11:58:00,12.75,17279.0,United Kingdom,51.0,0,0,51.0
6808,571030,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-13 12:26:00,12.75,12876.0,Belgium,76.5,0,1,76.5
6809,571034,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-13 12:47:00,12.75,12359.0,Cyprus,51.0,0,1,51.0
6810,571034,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-13 12:47:00,12.75,12359.0,Cyprus,76.5,0,1,76.5
6811,571034,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-13 12:47:00,12.75,12359.0,Cyprus,38.25,0,1,38.25
6812,571035,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-13 12:50:00,12.75,12446.0,South Africa,25.5,0,1,25.5
6813,571038,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-13 12:58:00,12.75,15511.0,United Kingdom,25.5,0,0,25.5
6814,571039,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-13 12:59:00,12.75,16121.0,United Kingdom,12.75,0,0,12.75
6815,571056,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-13 14:10:00,12.75,15367.0,United Kingdom,12.75,0,0,12.75
6816,571058,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-13 14:18:00,10.95,13853.0,United Kingdom,175.2,0,0,175.2
6817,571065,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-13 14:59:00,12.75,12613.0,Germany,51.0,0,1,51.0
6818,571098,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-13 15:38:00,12.75,17841.0,United Kingdom,38.25,0,0,38.25
6819,571216,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-14 13:06:00,12.75,16081.0,United Kingdom,12.75,0,0,12.75
6820,571219,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-14 13:35:00,12.75,15601.0,United Kingdom,25.5,0,0,25.5
6821,571226,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-14 13:49:00,12.75,13006.0,United Kingdom,38.25,0,0,38.25
6822,571230,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-14 14:16:00,12.75,13717.0,United Kingdom,25.5,0,0,25.5
6823,571243,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-14 15:26:00,12.75,14595.0,United Kingdom,12.75,0,0,12.75
6824,571247,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-14 16:04:00,12.75,15826.0,United Kingdom,25.5,0,0,25.5
6825,571255,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-14 17:13:00,10.95,12454.0,Spain,350.4,0,1,350.4
6826,571272,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-16 12:19:00,12.75,13878.0,United Kingdom,25.5,0,0,25.5
6827,571281,22423,REGENCY CAKESTAND 3 TIER,17,2011-10-16 13:23:00,10.95,14088.0,United Kingdom,186.15,0,0,186.14999999999998
6828,571283,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-16 13:51:00,12.75,16533.0,United Kingdom,25.5,0,0,25.5
6829,571286,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-16 14:35:00,12.75,14547.0,United Kingdom,12.75,0,0,12.75
6830,571377,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-17 11:56:00,12.75,14911.0,Ireland,25.5,0,1,25.5
6831,571433,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-17 13:19:00,12.75,13015.0,United Kingdom,25.5,0,0,25.5
6832,571438,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-17 13:25:00,12.75,15066.0,United Kingdom,51.0,0,0,51.0
6833,571441,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-17 13:31:00,24.96,14096.0,United Kingdom,49.92,0,0,49.92
6834,571445,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-17 13:44:00,12.75,12463.0,Belgium,12.75,0,1,12.75
6835,571446,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-17 13:46:00,10.95,14911.0,Ireland,350.4,0,1,350.4
6836,571546,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-17 17:24:00,12.75,17920.0,United Kingdom,76.5,0,0,76.5
6837,571559,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-18 09:32:00,12.75,14911.0,Ireland,25.5,0,1,25.5
6838,571638,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-18 11:55:00,12.75,15327.0,United Kingdom,38.25,0,0,38.25
6839,571658,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-18 12:48:00,10.95,12621.0,Germany,175.2,0,1,175.2
6840,571710,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-18 15:54:00,12.75,13032.0,United Kingdom,38.25,0,0,38.25
6841,571724,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-19 08:20:00,12.75,12572.0,Germany,38.25,0,1,38.25
6842,571793,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-19 11:38:00,12.75,16621.0,United Kingdom,38.25,0,0,38.25
6843,571824,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-19 11:49:00,12.75,12472.0,Germany,51.0,0,1,51.0
6844,571829,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-19 11:53:00,12.75,16131.0,United Kingdom,51.0,0,0,51.0
6845,571864,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-19 13:49:00,10.95,12731.0,France,350.4,0,1,350.4
6846,572026,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-20 11:40:00,12.75,13245.0,United Kingdom,38.25,0,0,38.25
6847,572028,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-20 11:47:00,10.95,15296.0,United Kingdom,175.2,0,0,175.2
6848,572035,22423,REGENCY CAKESTAND 3 TIER,64,2011-10-20 12:03:00,10.95,14646.0,Netherlands,700.8,0,1,700.8
6849,572061,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-20 12:53:00,12.75,12474.0,Germany,12.75,0,1,12.75
6850,572065,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-20 13:06:00,12.75,12556.0,Spain,12.75,0,1,12.75
6851,572082,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-20 14:18:00,12.75,17672.0,United Kingdom,76.5,0,0,76.5
6852,572087,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-20 14:30:00,10.95,12683.0,France,175.2,0,1,175.2
6853,572092,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-20 14:41:00,12.75,17125.0,United Kingdom,12.75,0,0,12.75
6854,572107,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-20 17:13:00,12.75,15836.0,United Kingdom,12.75,0,0,12.75
6855,572127,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-21 09:20:00,12.75,14911.0,Ireland,25.5,0,1,25.5
6856,572215,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-21 12:52:00,12.75,12646.0,USA,38.25,0,1,38.25
6857,572229,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-21 14:23:00,12.75,14329.0,United Kingdom,51.0,0,0,51.0
6858,572274,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-21 16:48:00,10.95,14031.0,United Kingdom,175.2,0,0,175.2
6859,572300,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-23 14:40:00,12.75,18005.0,United Kingdom,25.5,0,0,25.5
6860,572307,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-23 15:23:00,12.75,16905.0,United Kingdom,25.5,0,0,25.5
6861,572310,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-23 15:30:00,12.75,12748.0,United Kingdom,12.75,0,0,12.75
6862,572317,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-23 16:13:00,12.75,14629.0,United Kingdom,12.75,0,0,12.75
6863,572513,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-24 14:36:00,12.75,16728.0,United Kingdom,12.75,0,0,12.75
6864,572552,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-24 17:07:00,24.96,14096.0,United Kingdom,24.96,0,0,24.96
6865,572612,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 11:14:00,12.75,16186.0,United Kingdom,25.5,0,0,25.5
6866,572613,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 11:28:00,12.75,15345.0,United Kingdom,25.5,0,0,25.5
6867,572703,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-25 14:35:00,12.75,16110.0,United Kingdom,12.75,0,0,12.75
6868,572721,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 15:07:00,12.75,16201.0,United Kingdom,25.5,0,0,25.5
6869,572726,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 15:19:00,12.75,16056.0,United Kingdom,25.5,0,0,25.5
6870,572735,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-25 15:36:00,12.75,15630.0,United Kingdom,38.25,0,0,38.25
6871,572767,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-26 10:11:00,10.95,17865.0,United Kingdom,175.2,0,0,175.2
6872,572843,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-26 12:06:00,12.75,14315.0,United Kingdom,25.5,0,0,25.5
6873,572964,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 10:41:00,12.75,12630.0,Finland,12.75,0,1,12.75
6874,573075,22423,REGENCY CAKESTAND 3 TIER,8,2011-10-27 14:04:00,12.75,17545.0,United Kingdom,102.0,0,0,102.0
6875,573083,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-27 14:22:00,12.75,13735.0,United Kingdom,51.0,0,0,51.0
6876,573130,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 16:41:00,12.75,13969.0,United Kingdom,12.75,0,0,12.75
6877,573133,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-27 16:58:00,12.75,15288.0,United Kingdom,76.5,0,0,76.5
6878,573135,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 17:00:00,12.75,12952.0,United Kingdom,12.75,0,0,12.75
6879,573136,22423,REGENCY CAKESTAND 3 TIER,5,2011-10-27 17:00:00,12.75,12709.0,Germany,63.75,0,1,63.75
6880,573145,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 18:02:00,12.75,18219.0,United Kingdom,12.75,0,0,12.75
6881,573164,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-28 09:06:00,12.75,13993.0,United Kingdom,51.0,0,0,51.0
6882,573263,22423,REGENCY CAKESTAND 3 TIER,32,2011-10-28 12:34:00,10.95,13694.0,United Kingdom,350.4,0,0,350.4
6883,573266,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-28 12:40:00,12.75,15290.0,United Kingdom,76.5,0,0,76.5
6884,573287,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-28 14:42:00,12.75,14194.0,United Kingdom,25.5,0,0,25.5
6885,573289,22423,REGENCY CAKESTAND 3 TIER,8,2011-10-28 14:44:00,12.75,12705.0,Germany,102.0,0,1,102.0
6886,573320,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-30 10:29:00,10.95,15513.0,United Kingdom,175.2,0,0,175.2
6887,573323,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-30 10:54:00,12.75,15708.0,United Kingdom,12.75,0,0,12.75
6888,573330,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-30 11:22:00,12.75,16923.0,United Kingdom,12.75,0,0,12.75
6889,573392,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-30 15:04:00,12.75,15376.0,United Kingdom,12.75,0,0,12.75
6890,573420,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-31 09:48:00,12.75,18223.0,United Kingdom,38.25,0,0,38.25
6891,573421,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-31 09:50:00,10.95,14292.0,United Kingdom,175.2,0,0,175.2
6892,573511,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-31 12:25:00,12.75,12347.0,Iceland,76.5,0,1,76.5
6893,573576,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-31 14:09:00,24.96,14096.0,United Kingdom,24.96,0,0,24.96
6894,573581,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-31 14:22:00,12.75,14911.0,Ireland,25.5,0,1,25.5
6895,573584,22423,REGENCY CAKESTAND 3 TIER,8,2011-10-31 14:36:00,12.75,16705.0,United Kingdom,102.0,0,0,102.0
6896,573588,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-31 15:01:00,12.75,12588.0,Finland,25.5,0,1,25.5
6897,573632,22423,REGENCY CAKESTAND 3 TIER,6,2011-10-31 15:36:00,12.75,15329.0,United Kingdom,76.5,0,0,76.5
6898,573656,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-31 16:02:00,12.75,12417.0,Belgium,25.5,0,1,25.5
6899,573748,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-01 09:24:00,12.75,14911.0,Ireland,38.25,0,1,38.25
6900,573822,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-01 11:33:00,12.75,15527.0,United Kingdom,51.0,0,0,51.0
6901,573874,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 12:45:00,12.75,13868.0,United Kingdom,12.75,0,0,12.75
6902,573875,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 12:47:00,12.75,15018.0,United Kingdom,12.75,0,0,12.75
6903,573892,22423,REGENCY CAKESTAND 3 TIER,7,2011-11-01 13:57:00,12.75,14911.0,Ireland,89.25,0,1,89.25
6904,573900,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 14:45:00,12.75,17668.0,United Kingdom,12.75,0,0,12.75
6905,573913,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-01 15:49:00,12.75,17653.0,United Kingdom,25.5,0,0,25.5
6906,573914,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 15:53:00,12.75,14383.0,United Kingdom,12.75,0,0,12.75
6907,573915,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-01 15:55:00,12.75,15511.0,United Kingdom,12.75,0,0,12.75
6908,574038,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-02 12:56:00,12.75,18164.0,United Kingdom,12.75,0,0,12.75
6909,574071,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-02 14:57:00,12.75,12654.0,Germany,12.75,0,1,12.75
6910,574088,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-03 08:56:00,12.75,18044.0,United Kingdom,76.5,0,0,76.5
6911,574103,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-03 10:30:00,12.75,13636.0,United Kingdom,12.75,0,0,12.75
6912,574260,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-03 13:58:00,12.75,13014.0,United Kingdom,51.0,0,0,51.0
6913,574304,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-03 16:30:00,12.75,14428.0,United Kingdom,38.25,0,0,38.25
6914,574308,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-03 16:45:00,12.75,16409.0,United Kingdom,25.5,0,0,25.5
6915,574319,22423,REGENCY CAKESTAND 3 TIER,48,2011-11-03 19:15:00,10.95,15482.0,United Kingdom,525.5999999999999,0,0,525.5999999999999
6916,574321,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-03 19:28:00,12.75,16016.0,United Kingdom,12.75,0,0,12.75
6917,574328,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-04 09:05:00,10.95,13081.0,United Kingdom,175.2,0,0,175.2
6918,574336,22423,REGENCY CAKESTAND 3 TIER,10,2011-11-04 09:52:00,12.75,12397.0,Belgium,127.5,0,1,127.5
6919,574480,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 12:42:00,12.75,15010.0,United Kingdom,12.75,0,0,12.75
6920,574528,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:03:00,12.75,16782.0,United Kingdom,12.75,0,0,12.75
6921,574532,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:19:00,12.75,15676.0,United Kingdom,12.75,0,0,12.75
6922,574534,22423,REGENCY CAKESTAND 3 TIER,72,2011-11-04 14:26:00,10.95,15061.0,United Kingdom,788.4,0,0,788.4
6923,574536,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:35:00,12.75,15707.0,United Kingdom,12.75,0,0,12.75
6924,574545,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-04 14:54:00,12.75,17084.0,United Kingdom,51.0,0,0,51.0
6925,574643,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 11:25:00,12.75,17387.0,United Kingdom,25.5,0,0,25.5
6926,574662,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 12:01:00,12.75,16676.0,United Kingdom,12.75,0,0,12.75
6927,574678,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-06 12:36:00,12.75,13365.0,United Kingdom,76.5,0,0,76.5
6928,574694,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 13:36:00,12.75,12381.0,Norway,25.5,0,1,25.5
6929,574700,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 13:53:00,12.75,16033.0,United Kingdom,25.5,0,0,25.5
6930,574720,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 14:39:00,12.75,14547.0,United Kingdom,12.75,0,0,12.75
6931,574725,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 14:50:00,12.75,15883.0,United Kingdom,12.75,0,0,12.75
6932,574739,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 16:04:00,12.75,16357.0,United Kingdom,12.75,0,0,12.75
6933,574740,22423,REGENCY CAKESTAND 3 TIER,8,2011-11-06 16:07:00,12.75,12357.0,Switzerland,102.0,0,1,102.0
6934,574741,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 16:13:00,12.75,15993.0,United Kingdom,12.75,0,0,12.75
6935,574777,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-07 10:23:00,10.95,17761.0,United Kingdom,175.2,0,0,175.2
6936,574852,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-07 12:04:00,12.75,15493.0,United Kingdom,38.25,0,0,38.25
6937,574907,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-07 15:33:00,10.95,17043.0,United Kingdom,175.2,0,0,175.2
6938,574951,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-08 09:44:00,12.75,15763.0,United Kingdom,25.5,0,0,25.5
6939,575003,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-08 11:09:00,12.75,15950.0,United Kingdom,12.75,0,0,12.75
6940,575007,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-08 11:20:00,12.75,14140.0,United Kingdom,12.75,0,0,12.75
6941,575063,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-08 12:32:00,12.75,16764.0,United Kingdom,25.5,0,0,25.5
6942,575154,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-08 16:15:00,12.75,12395.0,Belgium,12.75,0,1,12.75
6943,575183,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-09 08:36:00,12.75,13046.0,United Kingdom,25.5,0,0,25.5
