,InvoiceDate,item_sku,Quantity,TotalPrice,Week,Weekday,Day,UnitPrice
1382,2011-09-04,22386,23,47.84,35,6,4,2.08
1383,2011-09-04,22423,6,76.5,35,6,4,12.75
1384,2011-09-04,23166,6,7.5,35,6,4,1.25
1385,2011-09-04,23298,22,108.9,35,6,4,4.95
1386,2011-09-04,47566,39,193.05,35,6,4,4.95
1387,2011-09-04,84879,80,135.2,35,6,4,1.69
1388,2011-09-05,21137,4,15.0,36,0,5,3.75
1389,2011-09-05,22086,210,555.5,36,0,5,2.645238095238095
1390,2011-09-05,22386,143,268.44,36,0,5,1.8772027972027971
1391,2011-09-05,22423,18,200.7,36,0,5,11.149999999999999
1392,2011-09-05,23166,18,22.5,36,0,5,1.25
1393,2011-09-05,23298,19,94.05000000000001,36,0,5,4.95
1394,2011-09-05,47566,109,481.95,36,0,5,4.421559633027523
1395,2011-09-05,79321,2,11.5,36,0,5,5.75
1396,2011-09-05,84879,40,67.6,36,0,5,1.69
1397,2011-09-06,22086,24,70.80000000000001,36,1,6,2.9500000000000006
1398,2011-09-06,22386,111,201.88,36,1,6,1.8187387387387386
1399,2011-09-06,22423,21,238.95,36,1,6,11.378571428571428
1400,2011-09-06,23166,96,99.84,36,1,6,1.04
1401,2011-09-06,23298,8,39.6,36,1,6,4.95
1402,2011-09-06,47566,66,286.70000000000005,36,1,6,4.343939393939395
1403,2011-09-06,79321,1,5.75,36,1,6,5.75
1404,2011-09-06,84879,88,148.72,36,1,6,1.69
1405,2011-09-07,22086,12,35.400000000000006,36,2,7,2.9500000000000006
1406,2011-09-07,22386,155,293.4,36,2,7,1.8929032258064515
1407,2011-09-07,22423,12,153.0,36,2,7,12.75
1408,2011-09-07,23298,20,99.0,36,2,7,4.95
1409,2011-09-07,47566,8,39.6,36,2,7,4.95
1410,2011-09-07,84879,72,121.67999999999999,36,2,7,1.69
1411,2011-09-08,22086,9,26.550000000000004,36,3,8,2.9500000000000006
1412,2011-09-08,22386,74,153.92000000000002,36,3,8,2.08
1413,2011-09-08,22423,19,213.45,36,3,8,11.234210526315788
1414,2011-09-08,23298,9,44.550000000000004,36,3,8,4.95
1415,2011-09-08,47566,8,39.6,36,3,8,4.95
1416,2011-09-08,79321,12,69.0,36,3,8,5.75
1417,2011-09-08,84879,128,216.32,36,3,8,1.69
1418,2011-09-09,22086,24,70.80000000000001,36,4,9,2.9500000000000006
1419,2011-09-09,22386,20,41.6,36,4,9,2.08
1420,2011-09-09,22423,5,63.75,36,4,9,12.75
1421,2011-09-09,23166,12,15.0,36,4,9,1.25
1422,2011-09-09,23298,36,178.20000000000002,36,4,9,4.95
1423,2011-09-09,47566,7,34.650000000000006,36,4,9,4.950000000000001
1424,2011-09-09,84879,40,67.6,36,4,9,1.69
1425,2011-09-11,21137,100,340.44,36,6,11,3.4044
1426,2011-09-11,22086,211,558.45,36,6,11,2.6466824644549765
1427,2011-09-11,22386,117,214.36,36,6,11,1.8321367521367522
1428,2011-09-11,22423,64,729.5999999999999,36,6,11,11.399999999999999
1429,2011-09-11,23298,10,49.5,36,6,11,4.95
1430,2011-09-11,47566,27,133.65,36,6,11,4.95
1431,2011-09-11,79321,49,243.35000000000002,36,6,11,4.966326530612245
1432,2011-09-11,84879,104,175.76,36,6,11,1.69
1433,2011-09-12,21137,32,111.36,37,0,12,3.48
1434,2011-09-12,22086,118,332.1,37,0,12,2.814406779661017
1435,2011-09-12,22386,2,4.16,37,0,12,2.08
1436,2011-09-12,22423,56,656.4,37,0,12,11.721428571428572
1437,2011-09-12,23166,12,15.0,37,0,12,1.25
1438,2011-09-12,23298,7,34.65,37,0,12,4.95
1439,2011-09-12,47566,18,89.1,37,0,12,4.949999999999999
1440,2011-09-12,79321,34,176.3,37,0,12,5.185294117647059
1441,2011-09-12,84879,40,67.6,37,0,12,1.69
1442,2011-09-13,22086,165,444.43,37,1,13,2.6935151515151516
1443,2011-09-13,22386,327,593.16,37,1,13,1.8139449541284403
1444,2011-09-13,22423,56,656.4,37,1,13,11.721428571428572
1445,2011-09-13,23298,40,198.0,37,1,13,4.95
1446,2011-09-13,47566,71,311.45000000000005,37,1,13,4.38661971830986
1447,2011-09-13,79321,100,498.20000000000005,37,1,13,4.982
1448,2011-09-13,84879,296,461.84,37,1,13,1.5602702702702702
1449,2011-09-14,21137,171,580.77,37,2,14,3.396315789473684
1450,2011-09-14,22086,49,144.55,37,2,14,2.95
1451,2011-09-14,22386,30,62.400000000000006,37,2,14,2.08
1452,2011-09-14,22423,20,226.2,37,2,14,11.309999999999999
1453,2011-09-14,47566,25,123.75,37,2,14,4.95
1454,2011-09-14,79321,2,11.5,37,2,14,5.75
1455,2011-09-14,84879,48,81.12,37,2,14,1.6900000000000002
1456,2011-09-15,22086,150,394.5,37,3,15,2.63
1457,2011-09-15,22386,31,64.48,37,3,15,2.08
1458,2011-09-15,22423,64,729.5999999999999,37,3,15,11.399999999999999
1459,2011-09-15,23166,1,1.25,37,3,15,1.25
1460,2011-09-15,23298,16,79.2,37,3,15,4.95
1461,2011-09-15,47566,164,691.8,37,3,15,4.218292682926829
1462,2011-09-15,79321,96,475.20000000000005,37,3,15,4.95
1463,2011-09-15,84879,400,599.2,37,3,15,1.4980000000000002
1464,2011-09-16,21137,3,11.25,37,4,16,3.75
1465,2011-09-16,22086,96,283.20000000000005,37,4,16,2.9500000000000006
1466,2011-09-16,22386,41,85.28,37,4,16,2.08
1467,2011-09-16,22423,12,153.0,37,4,16,12.75
1468,2011-09-16,23166,24,30.0,37,4,16,1.25
1469,2011-09-16,23298,28,138.60000000000002,37,4,16,4.950000000000001
1470,2011-09-16,47566,11,54.45,37,4,16,4.95
1471,2011-09-16,79321,15,86.25,37,4,16,5.75
1472,2011-09-16,84879,68,114.92,37,4,16,1.69
1473,2011-09-18,22086,8,23.6,37,6,18,2.95
1474,2011-09-18,22386,9,18.72,37,6,18,2.08
1475,2011-09-18,22423,6,76.5,37,6,18,12.75
1476,2011-09-18,23166,2,2.5,37,6,18,1.25
1477,2011-09-18,23298,9,44.550000000000004,37,6,18,4.95
1478,2011-09-18,47566,15,74.25,37,6,18,4.95
1479,2011-09-18,79321,2,11.5,37,6,18,5.75
1480,2011-09-18,84879,48,81.12,37,6,18,1.6900000000000002
1481,2011-09-19,22086,70,190.5,38,0,19,2.7214285714285715
1482,2011-09-19,22386,136,253.88,38,0,19,1.8667647058823529
1483,2011-09-19,22423,23,264.45,38,0,19,11.497826086956522
1484,2011-09-19,23166,24,30.0,38,0,19,1.25
1485,2011-09-19,23298,19,94.05000000000001,38,0,19,4.95
1486,2011-09-19,47566,7,34.650000000000006,38,0,19,4.950000000000001
1487,2011-09-19,84879,104,175.76,38,0,19,1.69
1488,2011-09-20,22086,59,158.05,38,1,20,2.678813559322034
1489,2011-09-20,22386,211,370.88,38,1,20,1.7577251184834124
1490,2011-09-20,22423,15,191.25,38,1,20,12.75
1491,2011-09-20,23166,15,18.75,38,1,20,1.25
1492,2011-09-20,23298,40,198.0,38,1,20,4.95
1493,2011-09-20,47566,12,59.400000000000006,38,1,20,4.95
1494,2011-09-20,79321,8,46.0,38,1,20,5.75
1495,2011-09-20,84879,64,108.16,38,1,20,1.69
1496,2011-09-21,22086,26,99.42000000000002,38,2,21,3.8238461538461546
1497,2011-09-21,22386,23,47.84,38,2,21,2.08
1498,2011-09-21,22423,18,253.92000000000002,38,2,21,14.106666666666667
1499,2011-09-21,23298,16,79.2,38,2,21,4.95
1500,2011-09-21,47566,12,59.400000000000006,38,2,21,4.95
1501,2011-09-21,79321,5,35.46,38,2,21,7.0920000000000005
1502,2011-09-21,84879,56,94.64,38,2,21,1.69
1503,2011-09-22,21137,24,81.36,38,3,22,3.39
1504,2011-09-22,22086,175,500.25000000000006,38,3,22,2.858571428571429
1505,2011-09-22,22386,157,288.86,38,3,22,1.8398726114649682
1506,2011-09-22,22423,48,554.4,38,3,22,11.549999999999999
1507,2011-09-22,23166,52,54.92,38,3,22,1.0561538461538462
1508,2011-09-22,23298,133,602.35,38,3,22,4.528947368421052
1509,2011-09-22,47566,53,254.35000000000002,38,3,22,4.799056603773585
1510,2011-09-22,79321,6,34.5,38,3,22,5.75
1511,2011-09-22,84879,348,549.72,38,3,22,1.5796551724137933
1512,2011-09-23,21137,6,22.5,38,4,23,3.75
1513,2011-09-23,22086,118,332.1,38,4,23,2.814406779661017
1514,2011-09-23,22386,210,378.8,38,4,23,1.803809523809524
1515,2011-09-23,22423,7,89.25,38,4,23,12.75
1516,2011-09-23,23298,42,207.9,38,4,23,4.95
1517,2011-09-23,47566,9,44.55,38,4,23,4.949999999999999
1518,2011-09-23,84879,24,40.56,38,4,23,1.6900000000000002
1519,2011-09-25,21137,5,18.75,38,6,25,3.75
1520,2011-09-25,22086,143,405.85,38,6,25,2.838111888111888
1521,2011-09-25,22386,30,62.400000000000006,38,6,25,2.08
1522,2011-09-25,22423,22,251.7,38,6,25,11.44090909090909
1523,2011-09-25,23166,1,1.25,38,6,25,1.25
1524,2011-09-25,23298,35,173.25,38,6,25,4.95
1525,2011-09-25,47566,30,148.5,38,6,25,4.95
1526,2011-09-25,79321,4,23.0,38,6,25,5.75
1527,2011-09-25,84879,97,163.93,38,6,25,1.6900000000000002
1528,2011-09-26,21137,48,162.72,39,0,26,3.39
1529,2011-09-26,22086,38,134.82,39,0,26,3.547894736842105
1530,2011-09-26,22386,40,83.2,39,0,26,2.08
1531,2011-09-26,22423,15,203.46,39,0,26,13.564
1532,2011-09-26,23084,18,74.34,39,0,26,4.13
1533,2011-09-26,23166,12,15.0,39,0,26,1.25
1534,2011-09-26,23298,19,94.05000000000001,39,0,26,4.95
1535,2011-09-26,47566,11,54.45,39,0,26,4.95
1536,2011-09-26,79321,8,46.0,39,0,26,5.75
1537,2011-09-26,84879,245,375.65,39,0,26,1.5332653061224488
1538,2011-09-27,21137,6,22.5,39,1,27,3.75
1539,2011-09-27,22086,100,263.0,39,1,27,2.63
1540,2011-09-27,22386,100,179.0,39,1,27,1.79
1541,2011-09-27,22423,40,438.0,39,1,27,10.95
1542,2011-09-27,23166,12,15.0,39,1,27,1.25
1543,2011-09-27,23298,13,64.35000000000001,39,1,27,4.950000000000001
1544,2011-09-27,47566,38,188.1,39,1,27,4.95
1545,2011-09-27,79321,2,11.5,39,1,27,5.75
1546,2011-09-27,84879,74,125.06,39,1,27,1.69
1547,2011-09-28,21137,28,96.36,39,2,28,3.4414285714285713
1548,2011-09-28,22086,18,53.10000000000001,39,2,28,2.9500000000000006
1549,2011-09-28,22386,223,400.03999999999996,39,2,28,1.7939013452914796
1550,2011-09-28,22423,13,154.95,39,2,28,11.919230769230769
1551,2011-09-28,23166,55,68.75,39,2,28,1.25
1552,2011-09-28,23298,24,118.80000000000001,39,2,28,4.95
1553,2011-09-28,47566,74,326.30000000000007,39,2,28,4.409459459459461
1554,2011-09-28,79321,11,63.25,39,2,28,5.75
1555,2011-09-28,84879,224,340.15999999999997,39,2,28,1.5185714285714285
1556,2011-09-29,21137,108,370.44,39,3,29,3.43
1557,2011-09-29,22086,96,267.20000000000005,39,3,29,2.7833333333333337
1558,2011-09-29,22386,252,462.16,39,3,29,1.833968253968254
1559,2011-09-29,22423,59,665.8499999999999,39,3,29,11.285593220338981
1560,2011-09-29,23298,27,133.65,39,3,29,4.95
1561,2011-09-29,47566,32,158.4,39,3,29,4.95
1562,2011-09-29,79321,77,385.15000000000003,39,3,29,5.001948051948053
1563,2011-09-29,84879,176,297.44,39,3,29,1.69
1564,2011-09-30,22086,78,214.10000000000002,39,4,30,2.7448717948717953
1565,2011-09-30,22386,20,41.6,39,4,30,2.08
1566,2011-09-30,22423,8,102.0,39,4,30,12.75
1567,2011-09-30,23298,216,909.2000000000002,39,4,30,4.20925925925926
1568,2011-09-30,47566,30,148.5,39,4,30,4.95
1569,2011-09-30,79321,4,23.0,39,4,30,5.75
1570,2011-09-30,84879,48,81.12,39,4,30,1.6900000000000002
1571,2011-10-02,21137,7,26.25,39,6,2,3.75
1572,2011-10-02,22086,20,59.0,39,6,2,2.95
1573,2011-10-02,22386,3,6.24,39,6,2,2.08
1574,2011-10-02,22423,5,63.75,39,6,2,12.75
1575,2011-10-02,23298,10,49.5,39,6,2,4.95
1576,2011-10-02,47566,10,49.5,39,6,2,4.95
1577,2011-10-02,79321,52,260.6,39,6,2,5.011538461538462
1578,2011-10-02,84879,24,40.56,39,6,2,1.6900000000000002
1579,2011-10-03,21137,36,126.36,40,0,3,3.51
1580,2011-10-03,22086,69,212.07000000000005,40,0,3,3.073478260869566
1581,2011-10-03,22386,2,4.16,40,0,3,2.08
1582,2011-10-03,22423,21,251.16,40,0,3,11.959999999999999
1583,2011-10-03,23084,363,656.79,40,0,3,1.8093388429752064
1584,2011-10-03,23166,12,15.0,40,0,3,1.25
1585,2011-10-03,23298,25,123.75000000000001,40,0,3,4.95
1586,2011-10-03,47566,27,151.17,40,0,3,5.598888888888888
1587,2011-10-03,84879,72,121.67999999999999,40,0,3,1.69
1588,2011-10-04,21137,100,340.44,40,1,4,3.4044
1590,2011-10-04,22386,46,95.68,40,1,4,2.08
1591,2011-10-04,22423,38,426.9,40,1,4,11.234210526315788
1592,2011-10-04,23298,15,74.25,40,1,4,4.95
1593,2011-10-04,47566,21,103.95,40,1,4,4.95
1594,2011-10-04,79321,12,69.0,40,1,4,5.75
1595,2011-10-04,84879,84,141.96,40,1,4,1.6900000000000002
1596,2011-10-05,22086,45,132.75000000000003,40,2,5,2.9500000000000006
1597,2011-10-05,22386,212,382.96,40,2,5,1.8064150943396224
1599,2011-10-05,23298,76,336.20000000000005,40,2,5,4.423684210526316
1600,2011-10-05,47566,35,173.25,40,2,5,4.95
1601,2011-10-05,79321,9,51.75,40,2,5,5.75
1602,2011-10-05,84879,91,153.79,40,2,5,1.69
1603,2011-10-06,21137,41,145.11,40,3,6,3.539268292682927
1604,2011-10-06,22086,58,171.10000000000002,40,3,6,2.95
1606,2011-10-06,22423,74,842.7,40,3,6,11.38783783783784
1607,2011-10-06,23298,20,99.00000000000001,40,3,6,4.950000000000001
1608,2011-10-06,47566,17,84.15,40,3,6,4.95
1609,2011-10-06,84879,285,481.65,40,3,6,1.69
1610,2011-10-07,21137,124,421.8,40,4,7,3.4016129032258067
1611,2011-10-07,22086,26,76.70000000000002,40,4,7,2.9500000000000006
1612,2011-10-07,22386,406,718.48,40,4,7,1.7696551724137932
1613,2011-10-07,22423,6,76.5,40,4,7,12.75
1614,2011-10-07,23166,27,33.75,40,4,7,1.25
1615,2011-10-07,23298,15,74.25,40,4,7,4.95
1616,2011-10-07,47566,44,217.8,40,4,7,4.95
1617,2011-10-07,79321,20,115.0,40,4,7,5.75
1618,2011-10-07,84879,48,81.12,40,4,7,1.6900000000000002
1619,2011-10-09,22086,26,76.70000000000002,40,6,9,2.9500000000000006
1620,2011-10-09,22386,20,41.6,40,6,9,2.08
1621,2011-10-09,22423,20,219.0,40,6,9,10.95
1622,2011-10-09,84879,9,15.209999999999999,40,6,9,1.69
1623,2011-10-10,21137,4,15.0,41,0,10,3.75
1624,2011-10-10,22086,374,986.66,41,0,10,2.6381283422459894
1625,2011-10-10,22386,112,203.96,41,0,10,1.8210714285714287
1626,2011-10-10,22423,21,267.75,41,0,10,12.75
1627,2011-10-10,23084,2,8.26,41,0,10,4.13
1628,2011-10-10,23166,24,30.0,41,0,10,1.25
1629,2011-10-10,23298,39,193.05,41,0,10,4.95
1630,2011-10-10,47566,2,9.9,41,0,10,4.95
1631,2011-10-10,79321,76,386.11,41,0,10,5.080394736842106
1632,2011-10-10,84879,40,67.6,41,0,10,1.69
1633,2011-10-11,21137,3,11.25,41,1,11,3.75
1634,2011-10-11,22086,90,265.50000000000006,41,1,11,2.9500000000000006
1635,2011-10-11,22386,232,414.56,41,1,11,1.786896551724138
1636,2011-10-11,22423,22,280.5,41,1,11,12.75
1637,2011-10-11,23298,18,89.10000000000001,41,1,11,4.95
1638,2011-10-11,47566,12,59.400000000000006,41,1,11,4.95
1639,2011-10-11,79321,8,46.0,41,1,11,5.75
1640,2011-10-11,84879,76,128.44,41,1,11,1.69
1641,2011-10-12,22086,160,424.0,41,2,12,2.65
1642,2011-10-12,22386,17,35.36,41,2,12,2.08
1643,2011-10-12,22423,37,442.95,41,2,12,11.97162162162162
1644,2011-10-12,23166,48,49.92,41,2,12,1.04
1645,2011-10-12,23298,3,14.850000000000001,41,2,12,4.95
1646,2011-10-12,47566,16,79.2,41,2,12,4.95
1647,2011-10-12,79321,14,80.5,41,2,12,5.75
1648,2011-10-12,84879,56,94.64,41,2,12,1.69
1649,2011-10-13,21137,9,33.75,41,3,13,3.75
1650,2011-10-13,22086,54,143.3,41,3,13,2.653703703703704
1651,2011-10-13,22386,32,66.56,41,3,13,2.08
1652,2011-10-13,22423,57,697.95,41,3,13,12.244736842105263
1653,2011-10-13,23166,6,7.5,41,3,13,1.25
1654,2011-10-13,23298,34,168.3,41,3,13,4.95
1655,2011-10-13,47566,29,143.55,41,3,13,4.95
1656,2011-10-13,79321,4,23.0,41,3,13,5.75
1657,2011-10-13,84879,116,196.04000000000002,41,3,13,1.6900000000000002
1658,2011-10-14,22086,33,97.35000000000001,41,4,14,2.95
1659,2011-10-14,22386,25,52.0,41,4,14,2.08
1660,2011-10-14,22423,43,490.65,41,4,14,11.410465116279068
1661,2011-10-14,23298,24,118.80000000000001,41,4,14,4.95
1662,2011-10-14,47566,4,19.8,41,4,14,4.95
1663,2011-10-14,79321,28,141.8,41,4,14,5.064285714285715
1664,2011-10-14,84879,72,121.68,41,4,14,1.6900000000000002
1665,2011-10-16,21137,2,7.5,41,6,16,3.75
1666,2011-10-16,22086,70,182.5,41,6,16,2.607142857142857
1667,2011-10-16,22423,22,249.89999999999998,41,6,16,11.359090909090908
1668,2011-10-16,23298,16,79.2,41,6,16,4.95
1669,2011-10-16,47566,14,69.30000000000001,41,6,16,4.950000000000001
1670,2011-10-16,79321,16,92.0,41,6,16,5.75
1671,2011-10-16,84879,60,101.4,41,6,16,1.6900000000000002
1672,2011-10-17,21137,128,436.8,42,0,17,3.4125
1673,2011-10-17,22086,323,890.9300000000001,42,0,17,2.758297213622291
1674,2011-10-17,22386,255,472.4,42,0,17,1.8525490196078431
1675,2011-10-17,22423,49,591.5699999999999,42,0,17,12.072857142857142
1676,2011-10-17,23166,12,15.0,42,0,17,1.25
1677,2011-10-17,23298,19,94.05000000000001,42,0,17,4.95
1678,2011-10-17,47566,15,74.25,42,0,17,4.95
1679,2011-10-17,79321,44,253.93,42,0,17,5.771136363636364
1680,2011-10-17,84879,392,585.68,42,0,17,1.494081632653061
1681,2011-10-18,21137,4,15.0,42,1,18,3.75
1682,2011-10-18,22086,37,109.15000000000002,42,1,18,2.9500000000000006
1683,2011-10-18,22386,47,97.76,42,1,18,2.08
1684,2011-10-18,22423,24,277.2,42,1,18,11.549999999999999
1685,2011-10-18,23166,17,21.25,42,1,18,1.25
1686,2011-10-18,23298,24,118.80000000000001,42,1,18,4.95
1687,2011-10-18,47566,121,533.95,42,1,18,4.412809917355372
1688,2011-10-18,79321,12,59.400000000000006,42,1,18,4.95
1689,2011-10-18,84879,48,81.12,42,1,18,1.6900000000000002
1690,2011-10-19,22086,135,350.25,42,2,19,2.5944444444444446
1691,2011-10-19,22386,12,24.96,42,2,19,2.08
1692,2011-10-19,22423,46,528.9,42,2,19,11.497826086956522
1693,2011-10-19,23166,2,2.5,42,2,19,1.25
1694,2011-10-19,23298,6,29.700000000000003,42,2,19,4.95
1695,2011-10-19,47566,8,39.6,42,2,19,4.95
1696,2011-10-19,84879,158,267.02,42,2,19,1.69
1697,2011-10-20,21137,38,133.86,42,3,20,3.522631578947369
1698,2011-10-20,22086,116,310.2,42,3,20,2.674137931034483
1699,2011-10-20,22386,4,8.32,42,3,20,2.08
1700,2011-10-20,22423,109,1216.95,42,3,20,11.164678899082569
1701,2011-10-20,23166,24,30.0,42,3,20,1.25
1702,2011-10-20,23298,27,133.65,42,3,20,4.95
1703,2011-10-20,47566,24,118.80000000000001,42,3,20,4.95
1704,2011-10-20,79321,25,124.55000000000001,42,3,20,4.982
1705,2011-10-20,84879,156,263.64,42,3,20,1.69
1706,2011-10-21,21137,12,45.0,42,4,21,3.75
1707,2011-10-21,22086,89,246.55,42,4,21,2.770224719101124
1708,2011-10-21,22423,25,289.95,42,4,21,11.597999999999999
1709,2011-10-21,23298,13,64.35,42,4,21,4.949999999999999
1710,2011-10-21,47566,8,39.6,42,4,21,4.95
1711,2011-10-21,79321,8,46.0,42,4,21,5.75
1712,2011-10-21,84879,16,27.04,42,4,21,1.69
1713,2011-10-23,21137,2,7.5,42,6,23,3.75
1714,2011-10-23,22086,13,38.35,42,6,23,2.95
1715,2011-10-23,22423,6,76.5,42,6,23,12.75
1716,2011-10-23,23166,1,1.25,42,6,23,1.25
1717,2011-10-23,23298,6,29.700000000000003,42,6,23,4.95
1718,2011-10-23,79321,5,28.75,42,6,23,5.75
1719,2011-10-23,84879,59,99.71,42,6,23,1.69
1720,2011-10-24,22086,388,1069.52,43,0,24,2.756494845360825
1721,2011-10-24,22386,227,414.16,43,0,24,1.8244933920704847
1722,2011-10-24,22423,2,37.71,43,0,24,18.855
1723,2011-10-24,23166,18,22.5,43,0,24,1.25
1724,2011-10-24,23298,6,29.700000000000003,43,0,24,4.95
1725,2011-10-24,47566,2,9.9,43,0,24,4.95
1726,2011-10-24,79321,48,237.60000000000002,43,0,24,4.95
1727,2011-10-24,84879,40,67.6,43,0,24,1.69
1728,2011-10-25,22086,115,323.25000000000006,43,1,25,2.810869565217392
1729,2011-10-25,22386,37,76.96000000000001,43,1,25,2.08
1730,2011-10-25,22423,12,153.0,43,1,25,12.75
1731,2011-10-25,23166,6,7.5,43,1,25,1.25
1732,2011-10-25,23298,16,79.2,43,1,25,4.95
1733,2011-10-25,47566,24,118.80000000000001,43,1,25,4.95
1734,2011-10-25,79321,8,46.0,43,1,25,5.75
1735,2011-10-25,84879,80,135.2,43,1,25,1.69
1736,2011-10-26,21137,24,81.36,43,2,26,3.39
1737,2011-10-26,22086,48,125.6,43,2,26,2.6166666666666667
1738,2011-10-26,22386,36,74.88,43,2,26,2.08
1739,2011-10-26,22423,18,200.7,43,2,26,11.149999999999999
1741,2011-10-26,23298,4,19.8,43,2,26,4.95
1742,2011-10-26,47566,7,34.65,43,2,26,4.95
1743,2011-10-26,79321,264,1306.8000000000002,43,2,26,4.950000000000001
1744,2011-10-26,84879,217,328.33,43,2,26,1.5130414746543779
1745,2011-10-27,21137,17,63.75,43,3,27,3.75
1746,2011-10-27,22086,66,194.70000000000002,43,3,27,2.95
1747,2011-10-27,22423,27,344.25,43,3,27,12.75
1749,2011-10-27,23166,12,15.0,43,3,27,1.25
1750,2011-10-27,23298,26,128.70000000000002,43,3,27,4.950000000000001
1751,2011-10-27,47566,28,138.6,43,3,27,4.95
1752,2011-10-27,79321,28,141.8,43,3,27,5.064285714285715
1753,2011-10-27,84879,40,67.6,43,3,27,1.69
1754,2011-10-28,21137,49,166.47,43,4,28,3.39734693877551
1755,2011-10-28,22086,14,41.300000000000004,43,4,28,2.95
1756,2011-10-28,22386,411,738.88,43,4,28,1.7977615571776155
1757,2011-10-28,22423,52,605.4,43,4,28,11.642307692307693
1759,2011-10-28,23298,18,89.10000000000001,43,4,28,4.95
1760,2011-10-28,47566,4,19.8,43,4,28,4.95
1761,2011-10-28,79321,38,199.3,43,4,28,5.244736842105263
1762,2011-10-28,84879,48,81.12,43,4,28,1.6900000000000002
1763,2011-10-30,21137,4,15.0,43,6,30,3.75
1764,2011-10-30,22086,94,261.3,43,6,30,2.779787234042553
1765,2011-10-30,22386,3,6.24,43,6,30,2.08
1766,2011-10-30,22423,19,213.45,43,6,30,11.234210526315788
1767,2011-10-30,23084,320,582.08,43,6,30,1.8190000000000002
1768,2011-10-30,23166,22,27.5,43,6,30,1.25
1769,2011-10-30,23298,9,44.550000000000004,43,6,30,4.95
1770,2011-10-30,47566,5,24.75,43,6,30,4.95
1771,2011-10-30,79321,28,141.8,43,6,30,5.064285714285715
1772,2011-10-30,84879,264,446.15999999999997,43,6,30,1.69
1773,2011-10-31,21137,16,60.0,44,0,31,3.75
1774,2011-10-31,22086,50,173.06,44,0,31,3.4612
1775,2011-10-31,22386,17,35.36,44,0,31,2.08
1776,2011-10-31,22423,46,569.91,44,0,31,12.389347826086956
1777,2011-10-31,23084,292,553.0,44,0,31,1.893835616438356
1778,2011-10-31,23166,4,5.0,44,0,31,1.25
1779,2011-10-31,47566,24,118.80000000000001,44,0,31,4.95
1780,2011-10-31,79321,24,118.80000000000001,44,0,31,4.95
1781,2011-10-31,84879,112,189.28,44,0,31,1.69
1782,2011-11-01,21137,10,37.5,44,1,1,3.75
1783,2011-11-01,22086,82,225.90000000000003,44,1,1,2.7548780487804883
1784,2011-11-01,22386,43,89.44000000000001,44,1,1,2.08
1785,2011-11-01,22423,21,267.75,44,1,1,12.75
1786,2011-11-01,23084,346,643.12,44,1,1,1.8587283236994219
1787,2011-11-01,23166,1,1.25,44,1,1,1.25
1788,2011-11-01,23298,11,54.45,44,1,1,4.95
1789,2011-11-01,47566,5,24.75,44,1,1,4.95
1790,2011-11-01,79321,21,120.75,44,1,1,5.75
1791,2011-11-01,84879,294,458.46000000000004,44,1,1,1.559387755102041
1792,2011-11-02,21137,240,813.6,44,2,2,3.39
1793,2011-11-02,22086,242,641.9,44,2,2,2.652479338842975
1794,2011-11-02,22386,110,199.8,44,2,2,1.8163636363636364
1795,2011-11-02,22423,2,25.5,44,2,2,12.75
1796,2011-11-02,23084,593,1149.92,44,2,2,1.9391568296795954
1797,2011-11-02,23298,1,4.95,44,2,2,4.95
1798,2011-11-02,47566,8,39.6,44,2,2,4.95
1799,2011-11-02,79321,34,176.3,44,2,2,5.185294117647059
1800,2011-11-02,84879,128,216.32,44,2,2,1.69
1801,2011-11-03,21137,92,314.76,44,3,3,3.4213043478260867
1803,2011-11-03,22386,20,41.6,44,3,3,2.08
1804,2011-11-03,22423,65,742.3499999999999,44,3,3,11.42076923076923
1805,2011-11-03,23084,451,819.76,44,3,3,1.817649667405765
1806,2011-11-03,23298,8,39.6,44,3,3,4.95
1807,2011-11-03,47566,4,19.8,44,3,3,4.95
1808,2011-11-03,79321,13,74.75,44,3,3,5.75
1809,2011-11-03,84879,210,354.9,44,3,3,1.69
1810,2011-11-04,21137,74,251.57999999999998,44,4,4,3.3997297297297293
1811,2011-11-04,22086,90,249.5,44,4,4,2.772222222222222
1812,2011-11-04,22386,7,14.56,44,4,4,2.08
1813,2011-11-04,22423,106,1193.1,44,4,4,11.25566037735849
1814,2011-11-04,23084,525,952.8000000000001,44,4,4,1.814857142857143
1815,2011-11-04,23166,24,30.0,44,4,4,1.25
1816,2011-11-04,23298,35,173.25,44,4,4,4.95
1817,2011-11-04,47566,24,118.80000000000001,44,4,4,4.95
1818,2011-11-04,79321,36,187.8,44,4,4,5.216666666666667
1819,2011-11-04,84879,80,135.20000000000002,44,4,4,1.6900000000000002
1820,2011-11-06,21137,1,3.75,44,6,6,3.75
1821,2011-11-06,22086,93,258.35,44,6,6,2.777956989247312
1822,2011-11-06,22386,82,161.86,44,6,6,1.9739024390243904
1823,2011-11-06,22423,25,318.75,44,6,6,12.75
1824,2011-11-06,23084,351,660.48,44,6,6,1.8817094017094018
1825,2011-11-06,23166,2,2.5,44,6,6,1.25
1826,2011-11-06,23298,36,166.20000000000002,44,6,6,4.616666666666667
1827,2011-11-06,47566,14,65.3,44,6,6,4.664285714285714
1828,2011-11-06,79321,5,28.75,44,6,6,5.75
1829,2011-11-06,84879,136,229.84,44,6,6,1.69
1830,2011-11-07,21137,9,33.75,45,0,7,3.75
